0.02	0.850736	 0.246857
0.02	0.870904	 0.244278
0.02	0.891073	 0.241488
0.02	0.911242	 0.238488
0.02	0.93141	 0.235277
0.02	0.951579	 0.231854
0.02	0.971748	 0.228219
0.02	0.991917	 0.224372
0.02	1.01209	 0.220313
0.02	1.03225	 0.21604
0.02	1.05242	 0.211554
0.02	1.07259	 0.206855
0.02	1.09276	 0.201941
0.02	1.11293	 0.196813
0.02	1.1331	 0.19147
0.02	1.15327	 0.185912
0.02	1.17344	 0.180139
0.02	1.1936	 0.174149
0.02	1.21377	 0.167944
0.02	1.23394	 0.161567
0.02	1.25411	 0.155856
0.02	1.27428	 0.153352
0.02	1.29445	 0.154463
0.02	1.31462	 0.155
0.02	1.33478	 0.155
0.02	1.35495	 0.155
0.02	1.37512	 0.155
0.02	1.39529	 0.155
0.02	1.41546	 0.155
0.02	1.43563	 0.155
0.02	1.4558	 0.155
0.02	1.47597	 0.155
0.02	1.49613	 0.155
0.02	1.5163	 0.155
0.02	1.53647	 0.155
0.02	1.55664	 0.155
0.02	1.57681	 0.155
0.02	1.59698	 0.155
0.02	1.61715	 0.155
0.02	1.63732	 0.155
0.02	1.65748	 0.155
0.02	1.67765	 0.155
0.02	1.69782	 0.155
0.02	1.71799	 0.155
0.02	1.73816	 0.155
0.02	1.75833	 0.155
0.02	1.7785	 0.155
0.02	1.79867	 0.155
0.02	1.81883	 0.155
0.02	1.839	 0.155
0.186667	0.850736	 0.235388
0.186667	0.870904	 0.231893
0.186667	0.891073	 0.228166
0.186667	0.911242	 0.224208
0.186667	0.93141	 0.220021
0.186667	0.951579	 0.215606
0.186667	0.971748	 0.210968
0.186667	0.991917	 0.206106
0.186667	1.01209	 0.201024
0.186667	1.03225	 0.195723
0.186667	1.05242	 0.190206
0.186667	1.07259	 0.184474
0.186667	1.09276	 0.17853
0.186667	1.11293	 0.172376
0.186667	1.1331	 0.166013
0.186667	1.15327	 0.159445
0.186667	1.17344	 0.152673
0.186667	1.1936	 0.1457
0.186667	1.21377	 0.13853
0.186667	1.23394	 0.131323
0.186667	1.25411	 0.124671
0.186667	1.27428	 0.119236
0.186667	1.29445	 0.115355
0.186667	1.31462	 0.113136
0.186667	1.33478	 0.11209
0.186667	1.35495	 0.111375
0.186667	1.37512	 0.110984
0.186667	1.39529	 0.110834
0.186667	1.41546	 0.110826
0.186667	1.43563	 0.110826
0.186667	1.4558	 0.110826
0.186667	1.47597	 0.110826
0.186667	1.49613	 0.110826
0.186667	1.5163	 0.110826
0.186667	1.53647	 0.110826
0.186667	1.55664	 0.110826
0.186667	1.57681	 0.110826
0.186667	1.59698	 0.110826
0.186667	1.61715	 0.110826
0.186667	1.63732	 0.110826
0.186667	1.65748	 0.110826
0.186667	1.67765	 0.110826
0.186667	1.69782	 0.110826
0.186667	1.71799	 0.110826
0.186667	1.73816	 0.110826
0.186667	1.75833	 0.110826
0.186667	1.7785	 0.110826
0.186667	1.79867	 0.110826
0.186667	1.81883	 0.110826
0.186667	1.839	 0.110826
0.353333	0.850736	 0.23068
0.353333	0.870904	 0.2272
0.353333	0.891073	 0.223511
0.353333	0.911242	 0.219616
0.353333	0.93141	 0.215518
0.353333	0.951579	 0.211219
0.353333	0.971748	 0.206722
0.353333	0.991917	 0.202029
0.353333	1.01209	 0.197144
0.353333	1.03225	 0.192067
0.353333	1.05242	 0.186803
0.353333	1.07259	 0.181353
0.353333	1.09276	 0.175721
0.353333	1.11293	 0.169913
0.353333	1.1331	 0.163943
0.353333	1.15327	 0.157825
0.353333	1.17344	 0.151572
0.353333	1.1936	 0.145204
0.353333	1.21377	 0.138801
0.353333	1.23394	 0.132595
0.353333	1.25411	 0.126925
0.353333	1.27428	 0.122118
0.353333	1.29445	 0.118354
0.353333	1.31462	 0.11571
0.353333	1.33478	 0.114159
0.353333	1.35495	 0.113374
0.353333	1.37512	 0.112933
0.353333	1.39529	 0.112722
0.353333	1.41546	 0.112634
0.353333	1.43563	 0.112484
0.353333	1.4558	 0.112346
0.353333	1.47597	 0.112305
0.353333	1.49613	 0.112305
0.353333	1.5163	 0.112305
0.353333	1.53647	 0.112305
0.353333	1.55664	 0.112305
0.353333	1.57681	 0.112305
0.353333	1.59698	 0.112305
0.353333	1.61715	 0.112305
0.353333	1.63732	 0.112305
0.353333	1.65748	 0.112305
0.353333	1.67765	 0.112305
0.353333	1.69782	 0.112305
0.353333	1.71799	 0.112305
0.353333	1.73816	 0.112305
0.353333	1.75833	 0.112305
0.353333	1.7785	 0.112305
0.353333	1.79867	 0.112305
0.353333	1.81883	 0.112305
0.353333	1.839	 0.112305
0.52	0.850736	 0.227175
0.52	0.870904	 0.223753
0.52	0.891073	 0.220139
0.52	0.911242	 0.216335
0.52	0.93141	 0.212345
0.52	0.951579	 0.20817
0.52	0.971748	 0.203815
0.52	0.991917	 0.19928
0.52	1.01209	 0.19457
0.52	1.03225	 0.189686
0.52	1.05242	 0.184633
0.52	1.07259	 0.179412
0.52	1.09276	 0.174028
0.52	1.11293	 0.168493
0.52	1.1331	 0.162828
0.52	1.15327	 0.157052
0.52	1.17344	 0.151187
0.52	1.1936	 0.145262
0.52	1.21377	 0.139408
0.52	1.23394	 0.133833
0.52	1.25411	 0.128751
0.52	1.27428	 0.124367
0.52	1.29445	 0.120786
0.52	1.31462	 0.118032
0.52	1.33478	 0.116126
0.52	1.35495	 0.115058
0.52	1.37512	 0.114613
0.52	1.39529	 0.114478
0.52	1.41546	 0.114343
0.52	1.43563	 0.114118
0.52	1.4558	 0.113907
0.52	1.47597	 0.113828
0.52	1.49613	 0.113807
0.52	1.5163	 0.11379
0.52	1.53647	 0.113785
0.52	1.55664	 0.113785
0.52	1.57681	 0.113785
0.52	1.59698	 0.113785
0.52	1.61715	 0.113785
0.52	1.63732	 0.113785
0.52	1.65748	 0.113785
0.52	1.67765	 0.113785
0.52	1.69782	 0.113785
0.52	1.71799	 0.113785
0.52	1.73816	 0.113785
0.52	1.75833	 0.113785
0.52	1.7785	 0.113785
0.52	1.79867	 0.113785
0.52	1.81883	 0.113785
0.52	1.839	 0.113785
0.686667	0.850736	 0.22123
0.686667	0.870904	 0.217971
0.686667	0.891073	 0.214541
0.686667	0.911242	 0.210941
0.686667	0.93141	 0.207176
0.686667	0.951579	 0.203247
0.686667	0.971748	 0.199158
0.686667	0.991917	 0.194911
0.686667	1.01209	 0.190509
0.686667	1.03225	 0.185955
0.686667	1.05242	 0.181253
0.686667	1.07259	 0.176408
0.686667	1.09276	 0.171434
0.686667	1.11293	 0.166347
0.686667	1.1331	 0.161164
0.686667	1.15327	 0.155902
0.686667	1.17344	 0.15058
0.686667	1.1936	 0.145249
0.686667	1.21377	 0.140041
0.686667	1.23394	 0.135106
0.686667	1.25411	 0.130595
0.686667	1.27428	 0.126658
0.686667	1.29445	 0.123366
0.686667	1.31462	 0.120722
0.686667	1.33478	 0.118721
0.686667	1.35495	 0.117354
0.686667	1.37512	 0.116565
0.686667	1.39529	 0.116202
